SymbolSet,Entity,EntityType,EntitySubType,StandardIdentity,Code,GeometryType,IconType,UniqueName
10,Law Enforcement,Customs Service,,,200300,Point,FULL_OCTAGON,Law Enforcement (Land Units) : Customs Service
10,Law Enforcement,Drug Enforcement Administration (DEA),,,200400,Point,MAIN,Law Enforcement (Land Units) : DEA
10,Law Enforcement,Department of Justice (DOJ),,,200500,Point,FULL_OCTAGON,Law Enforcement (Land Units) : DOJ
10,Law Enforcement,Federal Bureau of Investigation (FBI),,,200600,Point,MAIN,Law Enforcement (Land Units) : FBI
10,Law Enforcement,Police,,,200700,Point,MAIN,Law Enforcement (Land Units) : Police
10,Law Enforcement,Prison,,,200800,Point,FULL_OCTAGON,Law Enforcement (Land Units) : Prison
10,Law Enforcement,United States Secret Service (USSS),,,200900,Point,MAIN,Law Enforcement (Land Units) : US Secret Service (USSS)
10,Law Enforcement,Transportation Security Administration (TSA),,,201000,Point,MAIN,Law Enforcement (Land Units) : TSA
10,Law Enforcement,Coast Guard,,,201100,Point,FULL_OCTAGON,Law Enforcement (Land Units) : Coast Guard
10,Law Enforcement,US Marshals Service,,,201200,Point,FULL_OCTAGON,Law Enforcement (Land Units) : US Marshals Service
10,Law Enforcement,Internal Security Force,,,201300,Point,MAIN,Law Enforcement (Land Units) : Internal Security Force
10,XX,XX,Headquarters Element,,XXXX95,Point,SPECIAL,Special Entity Subtypes : Headquarters Element
10,XX,XX,Division and Below Support,,XXXX96,Point,SPECIAL,Special Entity Subtypes : Division and Below Support
10,XX,XX,Corps Support,,XXXX97,Point,SPECIAL,Special Entity Subtypes : Corps Support
10,XX,XX,Theater/Echelons Above Corps Support,,XXXX98,Point,SPECIAL,Special Entity Subtypes : Theater/Echelons Above Corps Support
11,Unspecified,,,,000000,NotValid,NA,Unspecified
11,Civilian,,,,110000,Point,MAIN,Civilian (Land Civilian)
11,Civilian,Environmental Protection,,,110100,Point,MAIN,Civilian (Land Civilian) : Environmental Protection
11,Civilian,Government Organization,,,110200,Point,MAIN,Civilian (Land Civilian) : Government Organization
11,Civilian,Individual,,,110300,Point,MAIN,Civilian (Land Civilian) : Individual
11,Civilian,Organization or Group,,,110400,Point,MAIN,Civilian (Land Civilian) : Organization or Group
11,Civilian,Killing Victim,,,110500,Point,MAIN,Civilian (Land Civilian) : Killing Victim
11,Civilian,Killing Victims,,,110600,Point,MAIN,Civilian (Land Civilian) : Killing Victims
11,Civilian,Victim of an Attempted Crime,,,110700,Point,MAIN,Civilian (Land Civilian) : Victim of an Attempted Crime
11,Civilian,Spy,,,110800,Point,MAIN,Civilian (Land Civilian) : Spy
11,Civilian,Composite Loss,,,110900,Point,MAIN,Civilian (Land Civilian) : Composite Loss
11,Civilian,Emergency Medical Operation,,,111000,Point,FULL_OCTAGON,Civilian (Land Civilian) : Emergency Medical Operation
15,Unspecified,,,,000000,NotValid,NA,Unspecified
15,Weapon/Weapon System,,,,110000,Point,FULL_OCTAGON,Weapon/Weapon System
15,Weapon/Weapon System,Rifle,,,110100,Point,FULL_OCTAGON,Weapon/Weapon System : Rifle
15,Weapon/Weapon System,Rifle,Single Shot Rifle,,110101,Point,FULL_OCTAGON,Weapon/Weapon System : Rifle : Single Shot Rifle
15,Weapon/Weapon System,Rifle,Semiautomatic Rifle,,110102,Point,FULL_OCTAGON,Weapon/Weapon System : Rifle : Semiautomatic Rifle
15,Weapon/Weapon System,Rifle,Automatic Rifle,,110103,Point,FULL_OCTAGON,Weapon/Weapon System : Rifle : Automatic Rifle
15,Weapon/Weapon System,Machine Gun,,,110200,Point,FULL_OCTAGON,Weapon/Weapon System : Machine Gun
15,Weapon/Weapon System,Machine Gun,Light,,110201,Point,FULL_OCTAGON,Weapon/Weapon System : Machine Gun : Light
15,Weapon/Weapon System,Machine Gun,Medium,,110202,Point,FULL_OCTAGON,Weapon/Weapon System : Machine Gun : Medium
15,Weapon/Weapon System,Machine Gun,Heavy,,110203,Point,FULL_OCTAGON,Weapon/Weapon System : Machine Gun : Heavy
15,Weapon/Weapon System,Grenade Launcher,,,110300,Point,FULL_OCTAGON,Weapon/Weapon System : Grenade Launcher
15,Weapon/Weapon System,Grenade Launcher,Light,,110301,Point,FULL_OCTAGON,Weapon/Weapon System : Grenade Launcher : Light
15,Weapon/Weapon System,Grenade Launcher,Medium,,110302,Point,FULL_OCTAGON,Weapon/Weapon System : Grenade Launcher : Medium
15,Weapon/Weapon System,Grenade Launcher,Heavy,,110303,Point,FULL_OCTAGON,Weapon/Weapon System : Grenade Launcher : Heavy
15,Weapon/Weapon System,Flame Thrower,,,110400,Point,FULL_OCTAGON,Weapon/Weapon System : Flame Thrower
15,Weapon/Weapon System,Air Defense Gun,,,110500,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Gun
15,Weapon/Weapon System,Air Defense Gun,Light,,110501,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Gun : Light
15,Weapon/Weapon System,Air Defense Gun,Medium,,110502,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Gun : Medium
15,Weapon/Weapon System,Air Defense Gun,Heavy,,110503,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Gun : Heavy
15,Weapon/Weapon System,Antitank Gun,,,110600,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Gun
15,Weapon/Weapon System,Antitank Gun,Light,,110601,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Gun : Light
15,Weapon/Weapon System,Antitank Gun,Medium,,110602,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Gun : Medium
15,Weapon/Weapon System,Antitank Gun,Heavy,,110603,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Gun : Heavy
15,Weapon/Weapon System,Direct Fire Gun,,,110700,Point,FULL_OCTAGON,Weapon/Weapon System : Direct Fire Gun
15,Weapon/Weapon System,Direct Fire Gun,Light,,110701,Point,FULL_OCTAGON,Weapon/Weapon System : Direct Fire Gun : Light
15,Weapon/Weapon System,Direct Fire Gun,Medium,,110702,Point,FULL_OCTAGON,Weapon/Weapon System : Direct Fire Gun : Medium
15,Weapon/Weapon System,Direct Fire Gun,Heavy,,110703,Point,FULL_OCTAGON,Weapon/Weapon System : Direct Fire Gun : Heavy
15,Weapon/Weapon System,Recoilless Gun,,,110800,Point,FULL_OCTAGON,Weapon/Weapon System : Recoilless Gun
15,Weapon/Weapon System,Recoilless Gun,Light,,110801,Point,FULL_OCTAGON,Weapon/Weapon System : Recoilless Gun : Light
15,Weapon/Weapon System,Recoilless Gun,Medium,,110802,Point,FULL_OCTAGON,Weapon/Weapon System : Recoilless Gun : Medium
15,Weapon/Weapon System,Recoilless Gun,Heavy,,110803,Point,FULL_OCTAGON,Weapon/Weapon System : Recoilless Gun : Heavy
15,Weapon/Weapon System,Howitzer,,,110900,Point,FULL_OCTAGON,Weapon/Weapon System : Howitzer
15,Weapon/Weapon System,Howitzer,Light,,110901,Point,FULL_OCTAGON,Weapon/Weapon System : Howitzer : Light
15,Weapon/Weapon System,Howitzer,Medium,,110902,Point,FULL_OCTAGON,Weapon/Weapon System : Howitzer : Medium
15,Weapon/Weapon System,Howitzer,Heavy,,110903,Point,FULL_OCTAGON,Weapon/Weapon System : Howitzer : Heavy
15,Weapon/Weapon System,Missile Launcher,,,111000,Point,FULL_OCTAGON,Weapon/Weapon System : Missile Launcher
15,Weapon/Weapon System,Missile Launcher,Light,,111001,Point,FULL_OCTAGON,Weapon/Weapon System : Missile Launcher : Light
15,Weapon/Weapon System,Missile Launcher,Medium,,111002,Point,FULL_OCTAGON,Weapon/Weapon System : Missile Launcher : Medium
15,Weapon/Weapon System,Missile Launcher,Heavy,,111003,Point,FULL_OCTAGON,Weapon/Weapon System : Missile Launcher : Heavy
15,Weapon/Weapon System,Air Defense Missile Launcher,,,111100,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher
15,Weapon/Weapon System,Air Defense Missile Launcher,Light,,111101,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher : Light
15,Weapon/Weapon System,Air Defense Missile Launcher,Light Transporter-Launcher and Radar (TLAR),,111102,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher : Light Transporter-Launcher and Radar (TLAR)
15,Weapon/Weapon System,Air Defense Missile Launcher,Light Tactical Landing Approach Radar (TELAR),,111103,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher : Light Tactical Landing Approach Radar (TELAR)
15,Weapon/Weapon System,Air Defense Missile Launcher,Medium,,111104,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher : Medium
15,Weapon/Weapon System,Air Defense Missile Launcher,Medium TLAR,,111105,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher : Medium TLAR
15,Weapon/Weapon System,Air Defense Missile Launcher,Medium TELAR Air Defense Missile Launcher,,111106,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher : Medium TELAR Air Defense Missile Launcher
15,Weapon/Weapon System,Air Defense Missile Launcher,Heavy,,111107,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher : Heavy
15,Weapon/Weapon System,Air Defense Missile Launcher,Heavy TLAR,,111108,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher : Heavy TLAR
15,Weapon/Weapon System,Air Defense Missile Launcher,Heavy TELAR,,111109,Point,FULL_OCTAGON,Weapon/Weapon System : Air Defense Missile Launcher : Heavy TELAR
15,Weapon/Weapon System,Antitank Missile Launcher,,,111200,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Missile Launcher
15,Weapon/Weapon System,Antitank Missile Launcher,Light,,111201,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Missile Launcher : Light
15,Weapon/Weapon System,Antitank Missile Launcher,Medium,,111202,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Missile Launcher : Medium
15,Weapon/Weapon System,Antitank Missile Launcher,Heavy,,111203,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Missile Launcher : Heavy
15,Weapon/Weapon System,Surface-to-Surface Missile Launcher,,,111300,Point,FULL_OCTAGON,Weapon/Weapon System : Surface-to-Surface Missile Launcher
15,Weapon/Weapon System,Surface-to-Surface Missile Launcher,Light,,111301,Point,FULL_OCTAGON,Weapon/Weapon System : Surface-to-Surface Missile Launcher : Light
15,Weapon/Weapon System,Surface-to-Surface Missile Launcher,Medium,,111302,Point,FULL_OCTAGON,Weapon/Weapon System : Surface-to-Surface Missile Launcher : Medium
15,Weapon/Weapon System,Surface-to-Surface Missile Launcher,Heavy,,111303,Point,FULL_OCTAGON,Weapon/Weapon System : Surface-to-Surface Missile Launcher : Heavy
15,Weapon/Weapon System,Mortar,,,111400,Point,FULL_OCTAGON,Weapon/Weapon System : Mortar
15,Weapon/Weapon System,Mortar,Light,,111401,Point,FULL_OCTAGON,Weapon/Weapon System : Mortar : Light
15,Weapon/Weapon System,Mortar,Medium,,111402,Point,FULL_OCTAGON,Weapon/Weapon System : Mortar : Medium
15,Weapon/Weapon System,Mortar,Heavy,,111403,Point,FULL_OCTAGON,Weapon/Weapon System : Mortar : Heavy
15,Weapon/Weapon System,Single Rocket Launcher,,,111500,Point,FULL_OCTAGON,Weapon/Weapon System : Single Rocket Launcher
15,Weapon/Weapon System,Single Rocket Launcher,Light,,111501,Point,FULL_OCTAGON,Weapon/Weapon System : Single Rocket Launcher : Light
15,Weapon/Weapon System,Single Rocket Launcher,Medium,,111502,Point,FULL_OCTAGON,Weapon/Weapon System : Single Rocket Launcher : Medium
15,Weapon/Weapon System,Single Rocket Launcher,Heavy,,111503,Point,FULL_OCTAGON,Weapon/Weapon System : Single Rocket Launcher : Heavy
15,Weapon/Weapon System,Multiple Rocket Launcher,,,111600,Point,FULL_OCTAGON,Weapon/Weapon System : Multiple Rocket Launcher
15,Weapon/Weapon System,Multiple Rocket Launcher,Light,,111601,Point,FULL_OCTAGON,Weapon/Weapon System : Multiple Rocket Launcher : Light
15,Weapon/Weapon System,Multiple Rocket Launcher,Medium,,111602,Point,FULL_OCTAGON,Weapon/Weapon System : Multiple Rocket Launcher : Medium
15,Weapon/Weapon System,Multiple Rocket Launcher,Heavy,,111603,Point,FULL_OCTAGON,Weapon/Weapon System : Multiple Rocket Launcher : Heavy
15,Weapon/Weapon System,Antitank Rocket Launcher,,,111700,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Rocket Launcher
15,Weapon/Weapon System,Antitank Rocket Launcher,Light,,111701,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Rocket Launcher : Light
15,Weapon/Weapon System,Antitank Rocket Launcher,Medium,,111702,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Rocket Launcher : Medium
15,Weapon/Weapon System,Antitank Rocket Launcher,Heavy,,111703,Point,FULL_OCTAGON,Weapon/Weapon System : Antitank Rocket Launcher : Heavy
15,Weapon/Weapon System,Nonlethal Weapon,,,111800,Point,FULL_OCTAGON,Weapon/Weapon System : Nonlethal Weapon
15,Weapon/Weapon System,Taser,,,111900,Point,FULL_OCTAGON,Weapon/Weapon System : Taser
15,Weapon/Weapon System,Water Cannon,,,112000,Point,FULL_OCTAGON,Weapon/Weapon System : Water Cannon
15,Vehicle,,,,120000,Point,FULL_OCTAGON,Vehicle
15,Vehicle,Armored Vehicle,,,120100,Point,FULL_OCTAGON,Vehicle : Armored Vehicle
15,Vehicle,Armored Vehicle,Armored Fighting Vehicle,,120101,Point,FULL_OCTAGON,Vehicle : Armored Vehicle : Armored Fighting Vehicle
15,Vehicle,Armored Vehicle,Armored Fighting Vehicle Command and Control,,120102,Point,FULL_OCTAGON,Vehicle : Armored Vehicle : Armored Fighting Vehicle C2
15,Vehicle,Armored Vehicle,Armored Personnel Carrier,,120103,Point,FULL_OCTAGON,Vehicle : Armored Vehicle : Armored Personnel Carrier
15,Vehicle,Armored Vehicle,Armored Personnel Carrier Ambulance,,120104,Point,FULL_OCTAGON,Vehicle : Armored Vehicle : Armored Personnel Carrier Ambulance
15,Vehicle,Armored Vehicle,Armored Protected Vehicle,,120105,Point,MAIN,Vehicle : Armored Vehicle : Armored Protected Vehicle
15,Vehicle,Armored Vehicle,Armored Protected Vehicle Recovery,,120106,Point,MAIN,Vehicle : Armored Vehicle : Armored Protected Vehicle Recovery
15,Vehicle,Armored Vehicle,Armored Protected Vehicle Medical Evacuation,,120107,Point,MAIN,Vehicle : Armored Vehicle : Armored Protected Medical Evacuation
15,Vehicle,Armored Vehicle,Armored Personnel Carrier-Recovery,,120108,Point,FULL_OCTAGON,Vehicle : Armored Vehicle : Armored Personnel Carrier-Recovery
15,Vehicle,Armored Vehicle,Combat Service Support Vehicle,,120109,Point,FULL_OCTAGON,Vehicle : Armored Vehicle : Combat Service Support Vehicle
15,Vehicle,Armored Vehicle,Light Wheeled Armored Vehicle,,120110,Point,FULL_OCTAGON,Vehicle : Armored Vehicle : Light Wheeled Armored Vehicle
15,Vehicle,Tank,,,120200,Point,FULL_OCTAGON,Vehicle : Tank
15,Vehicle,Tank,Light,,120201,Point,FULL_OCTAGON,Vehicle : Tank : Light
15,Vehicle,Tank,Medium,,120202,Point,FULL_OCTAGON,Vehicle : Tank : Medium
15,Vehicle,Tank,Heavy,,120203,Point,FULL_OCTAGON,Vehicle : Tank : Heavy
15,Vehicle,Tank Recovery Vehicle,,,120300,Point,FULL_OCTAGON,Vehicle : Tank Recovery Vehicle
15,Vehicle,Tank Recovery Vehicle,Light,,120301,Point,FULL_OCTAGON,Vehicle : Tank Recovery Vehicle : Light
15,Vehicle,Tank Recovery Vehicle,Medium,,120302,Point,FULL_OCTAGON,Vehicle : Tank Recovery Vehicle : Medium
15,Vehicle,Tank Recovery Vehicle,Heavy,,120303,Point,FULL_OCTAGON,Vehicle : Tank Recovery Vehicle : Heavy
15,Engineer Vehicles and Equipment,,,,130000,Point,FULL_OCTAGON,Engineer Equipment
15,Engineer Vehicles and Equipment,Bridge,,,130100,Point,FULL_OCTAGON,Engineer Equipment : Bridge
15,Engineer Vehicles and Equipment,Bridge Mounted on Utility Vehicle,,,130200,Point,FULL_OCTAGON,Engineer Equipment : Bridge Mounted on Utility Vehicle
15,Engineer Vehicles and Equipment,Fixed Bridge,,,130300,Point,FULL_OCTAGON,Engineer Equipment : Fixed Bridge
15,Engineer Vehicles and Equipment,Floating Bridge,,,130400,Point,FULL_OCTAGON,Engineer Equipment : Floating Bridge
15,Engineer Vehicles and Equipment,Folding Girder Bridge,,,130500,Point,FULL_OCTAGON,Engineer Equipment : Folding Girder Bridge
15,Engineer Vehicles and Equipment,Hollow Deck Bridge,,,130600,Point,FULL_OCTAGON,Engineer Equipment : Hollow Deck Bridge
15,Engineer Vehicles and Equipment,Drill,,,130700,Point,FULL_OCTAGON,Engineer Equipment : Drill
15,Engineer Vehicles and Equipment,Drill,Drill Mounted on Utility Vehicle,,130701,Point,FULL_OCTAGON,Engineer Equipment : Drill : Drill Mounted on Utility Vehicle
15,Engineer Vehicles and Equipment,Earthmover,,,130800,Point,FULL_OCTAGON,Engineer Equipment : Earthmover
15,Engineer Vehicles and Equipment,Earthmover,Multifunctional Earthmover/Digger,,130801,Point,FULL_OCTAGON,Engineer Equipment : Earthmover : Multifunctional Earthmover/Digger
15,Engineer Vehicles and Equipment,Mine Clearing Equipment,,,130900,Point,FULL_OCTAGON,Engineer Equipment : Mine Clearing Equipment
15,Engineer Vehicles and Equipment,Mine Clearing Equipment,Trailer Mounted,,130901,Point,FULL_OCTAGON,Engineer Equipment : Mine Clearing Equipment : Trailer Mounted
15,Engineer Vehicles and Equipment,Mine Clearing Equipment,Mine Clearing Equipment on Tank Chassis,,130902,Point,FULL_OCTAGON,Engineer Equipment : Mine Clearing Equipment : Mine Clearing Equipment on Tank Chassis
15,Engineer Vehicles and Equipment,Mine Laying Equipment,,,131000,Point,FULL_OCTAGON,Engineer Equipment : Mine Laying Equipment
15,Engineer Vehicles and Equipment,Mine Laying Equipment,Mine Laying Equipment on Utility Vehicle,,131001,Point,FULL_OCTAGON,Engineer Equipment : Mine Laying Equipment : Mine Laying Equipment on Utility Vehicle
15,Engineer Vehicles and Equipment,Mine Laying Equipment,Armored Carrier with Volcano,,131002,Point,FULL_OCTAGON,Engineer Equipment : Mine Laying Equipment : Armored Carrier with Volcano
15,Engineer Vehicles and Equipment,Mine Laying Equipment,Truck Mounted with Volcano,,131003,Point,FULL_OCTAGON,Engineer Equipment : Mine Laying Equipment : Truck Mounted with Volcano
15,Engineer Vehicles and Equipment,Dozer,,,131100,Point,FULL_OCTAGON,Engineer Equipment : Dozer
15,Engineer Vehicles and Equipment,Dozer,Dozer-Armored,,131101,Point,FULL_OCTAGON,Engineer Equipment : Dozer : Dozer-Armored
15,Engineer Vehicles and Equipment,Armored Assault,,,131200,Point,FULL_OCTAGON,Engineer Equipment : Armored Assault
15,Engineer Vehicles and Equipment,Armored Engineer Recon Vehicle (AERV),,,131300,Point,FULL_OCTAGON,Engineer Equipment : Armored Engineer Recon Vehicle (AERV)
15,Engineer Vehicles and Equipment,Backhoe,,,131400,Point,FULL_OCTAGON,Engineer Equipment : Backhoe
15,Engineer Vehicles and Equipment,Construction Vehicle,,,131500,Point,FULL_OCTAGON,Engineer Equipment : Construction Vehicle
15,Engineer Vehicles and Equipment,Ferry Transporter,,,131600,Point,FULL_OCTAGON,Engineer Equipment : Ferry Transporter
15,Utility Vehicles,Utility Vehicle,,,140100,Point,FULL_OCTAGON,Utility Vehicles : Utility Vehicle
